id,target_date,mood_target,mood_mean,mood_std,mood_slope,mood_lag1,circumplex.valence_mean,circumplex.valence_lag1,circumplex.arousal_mean,circumplex.arousal_lag1,activity_mean,activity_std,screen_sum,screen_lag1,appCat.builtin_sum,appCat.builtin_lag1,appCat.communication_sum,appCat.communication_lag1,appCat.social_sum,appCat.social_lag1,appCat.entertainment_sum,appCat.entertainment_lag1,appCat.office_sum,appCat.other_sum,appCat.travel_sum,appCat.utilities_sum,appCat.game_sum,appCat.finance_sum,appCat.weather_sum,appCat.unknown_sum,call_sum,sms_sum,dow_sin,dow_cos,is_weekend,mood_class_target
AS14.19,2014-03-24,6.0,6.088888888888889,1.247812901454796,1.1666666666666672,7.0,0.6222222222222222,0.8,-0.5111111111111111,-0.8,0.07523157507770972,0.04128401925139607,12685.427999258049,996.3209986686709,5808.8460000000005,572.4590000000001,7001.166,252.169,144.269,67.619,0.0,0.0,0.0,701.141,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0,low
AS14.19,2014-03-25,5.5,6.066666666666666,1.0198039027185566,0.4399999999999992,6.0,0.5666666666666667,0.4,-0.4833333333333333,-0.4,0.08489604282362333,0.03885684724232841,14828.727000236519,2143.2990009784703,6193.403,384.557,10435.61,3434.444,144.269,0.0,26.125,26.125,0.0,754.5519999999999,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.7818314824680298,0.6234898018587336,0,low
AS14.19,2014-03-26,6.0,5.953333333333333,0.9188156628084994,0.10666666666666656,5.5,0.5033333333333333,0.25,-0.6366666666666666,-1.25,0.09056715560360265,0.03596106970080921,19617.74299907685,4789.015998840333,7245.744000000001,1052.341,14366.347000000002,3930.737,144.269,0.0,26.125,0.0,0.0,808.8549999999999,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.19,2014-03-27,6.6,6.220000000000001,0.5848076606885377,-0.2699999999999993,6.0,0.45,0.4,-0.89,-0.6,0.09041911724476634,0.03586424084344928,17098.082998514183,4413.39799952507,6164.281,911.1129999999999,12768.805000000002,3308.547,278.978,139.746,26.125,0.0,0.0,741.318,0.0,0.0,0.0,0.0,0.0,2.006,34.0,0.0,0.43388373911755823,-0.900968867902419,0,low
AS14.19,2014-03-28,6.6,6.220000000000001,0.5848076606885377,-0.07999999999999938,6.6,0.49000000000000005,0.6,-0.6100000000000001,0.0,0.09954418521829847,0.04018682494847159,15937.498996496202,3595.464998483658,3800.6369999999997,880.167,13091.014000000001,2165.117,397.764,190.399,268.64300000000003,242.518,0.0,308.889,0.0,0.0,0.0,0.0,0.0,68.863,34.0,1.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.19,2014-03-29,7.4,6.140000000000001,0.4669047011971499,0.23,6.6,0.57,1.2,-0.5700000000000001,-0.6,0.12342655048267819,0.016804870392363024,17672.336997032166,2731.158999204635,4079.549,851.371,14060.391000000001,1221.546,356.42499999999995,26.28,831.492,562.8489999999999,0.0,268.514,0.0,0.0,0.0,0.0,0.0,72.91,38.0,2.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.19,2014-03-30,7.0,6.42,0.7155417527999328,0.4400000000000003,7.4,0.7300000000000001,1.2,-0.45,0.2,0.12823951327624544,0.016836638658593812,17281.98499584198,1752.946999788284,4303.315,608.323,11588.547,962.6,356.42499999999995,0.0,890.643,85.27600000000001,0.0,310.687,0.0,0.0,0.0,0.0,0.0,72.91,43.0,4.0,-0.7818314824680299,0.6234898018587334,1,medium
AS14.19,2014-03-31,7.2,6.720000000000001,0.5215361924162121,0.2800000000000001,7.0,0.8400000000000001,0.8,-0.27999999999999997,-0.4,0.11849392600518258,0.03351894443310929,13517.685996770859,1024.7169997692104,6128.892,2877.918,8348.246000000001,690.436,356.42499999999995,0.0,890.643,0.0,0.0,306.65200000000004,0.0,0.0,0.0,0.0,0.0,72.91,36.0,4.0,0.0,1.0,0,medium
AS14.19,2014-04-01,6.4,6.960000000000001,0.3577708763999667,0.16000000000000025,7.2,0.96,1.0,-0.24000000000000005,-0.4,0.12273516068963848,0.03334504412247227,15295.85999679565,6191.571999549862,6075.313,857.534,10248.64,5208.941,216.679,0.0,890.643,0.0,0.0,301.78700000000003,238.217,0.0,0.0,0.0,0.0,70.904,36.0,5.0,0.7818314824680298,0.6234898018587336,0,low
AS14.19,2014-04-02,7.6,6.92,0.4147288270665545,-0.05999999999999926,6.4,0.8800000000000001,0.2,-0.24000000000000005,0.0,0.1229876048524238,0.03343930135117933,15270.865999221796,3570.471000909805,5786.647,591.501,12832.738000000001,4749.215,26.28,0.0,648.125,0.0,0.0,303.613,238.217,0.0,0.0,0.0,0.0,12.869,30.0,4.0,0.9749279121818236,-0.22252093395631434,0,high
AS14.19,2014-04-03,6.6,7.12,0.46043457732885334,-0.019999999999999622,7.6,0.8400000000000001,1.0,-0.16,-0.2,0.10864586281834505,0.034907547905212874,14394.982000350949,1855.2750003337858,5520.343,585.067,12793.028999999999,1181.837,47.717,47.717,85.27600000000001,0.0,0.0,281.139,238.217,0.0,0.0,0.0,0.0,8.822,25.0,3.0,0.43388373911755823,-0.900968867902419,0,low
AS14.19,2014-04-04,7.0,6.960000000000001,0.47749345545253274,-0.03999999999999984,6.6,0.72,0.6,-0.2,0.0,0.09567044031764041,0.03331100050344325,15773.058001041409,3131.0230004787445,5566.494000000001,654.474,14263.545,2433.116,47.717,0.0,0.0,0.0,0.0,227.929,238.217,0.0,0.0,0.0,0.0,8.822,17.0,1.0,-0.433883739117558,-0.9009688679024191,0,medium
AS14.19,2014-04-05,8.0,6.960000000000001,0.47749345545253274,-0.019999999999999744,7.0,0.64,0.4,-0.16,-0.2,0.1141699370382067,0.037152129518671084,18697.67500209808,3949.334000825882,4159.091,1470.515,15686.785999999998,2113.677,267.123,219.406,0.0,0.0,0.0,373.36,238.217,0.0,0.0,0.0,0.0,8.822,23.0,1.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.19,2014-04-06,7.25,7.12,0.6723094525588643,0.2600000000000004,8.0,0.6799999999999999,1.2,-0.2,-0.6,0.1153368903283675,0.037863240615090506,14720.227003335953,2214.1240007877354,3944.839,643.2819999999999,11567.403999999999,1089.559,320.493,53.37,0.0,0.0,0.0,394.075,0.0,0.0,360.982,0.0,0.0,8.822,28.0,0.0,-0.7818314824680299,0.6234898018587334,1,medium
AS14.19,2014-04-07,6.6,7.290000000000001,0.5389805191284747,0.07000000000000033,7.25,0.8400000000000001,1.0,-0.45,-1.25,0.10748834575640302,0.037227532341264497,13621.998002290726,2472.241999864578,4117.423000000001,764.085,8476.404,1658.215,320.493,0.0,0.0,0.0,0.0,393.925,0.0,0.0,360.982,0.0,0.0,0.0,35.0,1.0,0.0,1.0,0,low
AS14.19,2014-04-08,6.8,7.090000000000001,0.5792236183029834,0.02499999999999974,6.6,0.76,0.6,-0.61,-1.0,0.1287426206123355,0.04509192344922931,15601.765004396439,3835.042002439499,5038.546,1506.19,10290.139,2995.572,487.356,214.58,0.0,0.0,0.0,416.31500000000005,0.0,0.0,360.982,0.0,0.0,0.0,43.0,1.0,0.7818314824680298,0.6234898018587336,0,low
AS14.19,2014-04-09,7.2,7.13,0.5426785420486056,-0.1799999999999991,6.8,0.8400000000000001,1.0,-0.69,-0.4,0.13193975067851707,0.04049031204519948,15374.195004463194,2903.4530005455003,5378.6,994.528,9782.094000000001,1925.0710000000001,487.356,0.0,0.0,0.0,0.0,413.336,0.0,53.342,360.982,0.0,0.0,0.0,49.0,3.0,0.9749279121818236,-0.22252093395631434,0,medium
AS14.19,2014-04-10,6.75,7.17,0.5380520420925843,-0.20499999999999932,7.2,0.9200000000000002,0.8,-0.73,-0.4,0.12404854566348775,0.038157760860000375,14476.843005180357,3051.9820015430446,4430.6,522.515,10135.523,2467.1059999999998,267.95,0.0,0.0,0.0,0.0,278.266,0.0,53.342,360.982,0.0,0.0,0.0,46.0,4.0,0.43388373911755823,-0.900968867902419,0,low
AS14.19,2014-04-11,6.8,6.919999999999999,0.28853076092507035,-0.039999999999999404,6.75,0.8300000000000001,0.75,-0.71,-0.5,0.11141763466380634,0.043332628312238164,13310.114005088804,1047.3950006961823,6994.124,3206.806,9477.078,431.114,282.194,67.614,0.0,0.0,0.0,245.165,0.0,53.342,0.0,0.0,0.0,0.0,39.0,4.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.19,2014-04-12,7.2,6.83,0.22248595461287007,0.035000000000000045,6.8,0.8300000000000001,1.0,-0.58,-0.6,0.11479159326935043,0.04230377085415861,13612.674006462095,2774.8020012378697,7232.005,1001.966,9484.100999999999,1665.238,343.656,61.461999999999996,0.0,0.0,0.0,238.33,0.0,53.342,0.0,0.0,0.0,0.0,37.0,3.0,-0.9749279121818236,-0.2225209339563146,1,medium
AS14.19,2014-04-13,7.2,6.95,0.22912878474779214,0.04000000000000014,7.2,0.8699999999999999,0.8,-0.33999999999999997,0.2,0.09131560212561322,0.022727603645987485,11621.224003791809,1843.591999769212,6454.151000000001,728.336,7466.749,978.22,518.101,389.025,0.0,0.0,0.0,220.209,0.0,53.342,0.0,0.0,0.0,0.0,32.0,3.0,-0.7818314824680299,0.6234898018587334,1,medium
AS14.19,2014-04-14,7.0,7.029999999999999,0.2334523505985752,0.04500000000000101,7.2,0.8699999999999999,1.0,-0.38,-0.6,0.09623794142683118,0.024697538763856632,10224.178001880648,1506.4069986343386,5796.559,336.936,6421.193,879.515,744.977,226.876,0.0,0.0,0.0,242.39800000000002,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0,medium
AS14.19,2014-04-15,6.4,6.99,0.21330729007701552,0.09000000000000104,7.0,0.8699999999999999,0.8,-0.22000000000000003,0.4,0.10191071988467693,0.03276173869399321,12174.160999536516,5001.964999198914,8248.525,2974.481,7721.347,3767.2599999999998,953.502,208.525,0.0,0.0,0.0,250.407,0.0,0.0,0.0,0.0,0.0,42.282,37.0,0.0,0.7818314824680298,0.6234898018587336,0,low
AS14.19,2014-04-16,6.8,6.92,0.33466401061363016,-0.09999999999999955,6.4,0.9199999999999999,1.0,-0.32,-1.0,0.11350360560218231,0.03002746233225289,15409.410999536518,4282.645000696184,5776.991000000001,735.272,10693.585,3403.352,905.0899999999999,19.202,0.0,0.0,0.0,331.472,0.0,0.0,0.0,0.0,0.0,54.952999999999996,37.0,0.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.19,2014-04-17,6.8,6.919999999999999,0.33466401061363016,-0.15999999999999914,6.8,0.9199999999999999,1.0,-0.32,-0.6,0.10672753404313602,0.034235143874220005,14506.518998622898,1871.9100003242488,4993.182000000001,218.157,16193.501,7165.154,1198.357,354.729,0.0,0.0,0.0,346.362,0.0,0.0,0.0,0.0,0.0,54.952999999999996,35.0,1.0,0.43388373911755823,-0.900968867902419,0,low
AS14.19,2014-04-18,6.8,6.840000000000001,0.2966479394838265,-0.09999999999999952,6.8,0.96,1.0,-0.5199999999999999,-0.8,0.1138100734410247,0.026508382919278047,17428.898997306827,4765.971998453143,4432.612,167.766,20592.912,5377.631,907.279,97.947,0.0,0.0,0.0,348.42,0.0,0.0,0.0,0.0,0.0,54.952999999999996,30.0,1.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.19,2014-04-19,6.8,6.76,0.21908902300206626,5.008903245679836e-16,6.8,0.96,1.0,-0.6,-1.0,0.10406128567960093,0.03436848859392594,19230.99499869347,3308.5030000209813,4244.33,148.654,23095.135000000002,3381.738,680.403,0.0,0.0,0.0,0.0,330.183,0.0,0.0,229.132,0.0,0.0,54.952999999999996,27.0,2.0,-0.9749279121818236,-0.2225209339563146,1,low
AS14.19,2014-04-20,7.6,6.720000000000001,0.17888543819998293,0.08000000000000067,6.8,0.96,0.8,-0.76,-0.4,0.0969389532701854,0.026255309543640738,15342.902999162678,1113.8729996681213,1555.294,285.445,20090.845000000005,762.97,795.7819999999999,323.904,0.0,0.0,0.0,318.087,0.0,0.0,229.132,0.0,0.0,21.35,18.0,2.0,-0.7818314824680299,0.6234898018587334,1,high
AS14.19,2014-04-21,6.4,6.959999999999999,0.3577708763999663,0.15999999999999978,7.6,1.0,1.2,-0.5199999999999999,0.2,0.09117722661466512,0.019185370700537153,12793.189998149874,1732.9319996833808,1737.693,917.671,17385.042999999998,697.55,852.7939999999999,76.214,0.0,0.0,0.0,246.43900000000002,0.0,0.0,229.132,0.0,0.0,8.679,18.0,2.0,0.0,1.0,0,low
AS14.19,2014-04-22,6.8,6.88,0.4381780460041327,6.406248832736763e-16,6.4,1.0,1.0,-0.44000000000000006,-0.2,0.10242848684321726,0.02466292966825728,12657.627997875217,1736.3480000495902,1990.614,471.078,11359.458999999999,1139.57,7635.085099999998,7137.020099999999,0.0,0.0,0.0,236.698,0.0,0.0,229.132,0.0,0.0,8.679,20.0,1.0,0.7818314824680298,0.6234898018587336,0,low
AS14.19,2014-04-23,6.0,6.88,0.4381780460041327,-0.0399999999999999,6.8,1.04,1.2,-0.15999999999999998,0.6,0.10953712067910282,0.029049066150491243,12774.333999156952,4882.6779997348785,2442.2889999999998,619.441,10285.976999999999,4304.149,7562.607099999999,25.469,0.0,0.0,0.0,239.91400000000004,0.0,0.0,229.132,0.0,0.0,8.679,26.0,1.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.19,2014-04-24,6.6,6.719999999999999,0.5932958789676528,-0.23999999999999963,6.0,1.04,1.0,-0.16,-1.0,0.11868037492703225,0.015563445000978358,12567.008999109268,3101.1779999732976,2651.452,357.817,10704.366,3800.127,7755.7741,193.167,0.0,0.0,0.0,253.017,0.0,0.0,0.0,0.0,0.0,8.679,27.0,1.0,0.43388373911755823,-0.900968867902419,0,low
AS14.19,2014-04-25,7.25,6.68,0.5932958789676529,-0.23999999999999935,6.6,1.04,0.8,-0.2,-0.6,0.11773738009891255,0.01632123518974694,14418.738000154495,2965.602000713348,2748.33,382.323,12334.497000000001,2393.101,7431.870099999999,0.0,0.0,0.0,0.0,384.57500000000005,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,-0.433883739117558,-0.9009688679024191,0,medium
AS14.19,2014-04-26,7.75,6.609999999999999,0.46421977553740634,0.15000000000000058,7.25,0.95,0.75,-0.39,-0.75,0.11270100113563675,0.024328956818279377,15358.230999231339,2672.424998760224,2782.258,951.5989999999999,14023.630000000001,2386.683,7614.413099999999,258.757,546.49,546.49,0.0,386.04599999999994,0.0,3.653,0.0,0.0,0.0,0.0,28.0,1.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.19,2014-04-27,6.333333333333333,6.88,0.6620045317065436,0.3149999999999998,7.75,1.05,1.5,-0.15,1.0,0.13582757573354395,0.06683465282868713,14996.757998943329,1374.8749997615814,5016.534,2705.354,13342.048,457.988,477.39300000000003,0.0,546.49,0.0,0.0,446.39099999999996,0.0,3.653,0.0,0.0,0.0,0.0,28.0,2.0,-0.7818314824680299,0.6234898018587334,1,low
AS14.19,2014-04-28,6.4,6.786666666666667,0.7074406139190924,0.18166666666666723,6.333333333333333,0.9766666666666666,0.8333333333333334,-0.5700000000000001,-1.5,0.11739873627917911,0.0781694696682548,13142.705999135971,3028.6259999275203,4990.92,593.827,11560.289999999999,2522.391,848.114,396.19,546.49,0.0,0.0,481.649,259.458,3.653,0.0,0.0,0.0,0.0,25.0,2.0,0.0,1.0,0,low
AS14.19,2014-04-29,7.2,6.866666666666667,0.612485827500432,-0.13166666666666627,6.4,0.8966666666666667,0.6,-0.37,0.0,0.11602536897153301,0.07837779536576965,13013.732997894287,2972.204998731613,5108.961,475.858,11892.581,4132.418,1254.3229999999999,599.376,546.49,0.0,0.0,481.59399999999994,321.56600000000003,3.653,0.0,0.0,0.0,0.0,25.0,1.0,0.7818314824680298,0.6234898018587336,0,medium
AS14.19,2014-04-30,7.0,6.986666666666667,0.6059198700231648,-0.1449999999999995,7.2,0.8566666666666667,0.6,-0.16999999999999998,0.4,0.10004137847011645,0.08852694934448493,12307.180995702744,2259.0499985218044,5868.791,1142.153,11219.187,1719.707,1427.629,173.306,546.49,0.0,0.0,339.85299999999995,321.56600000000003,3.653,0.0,0.0,0.0,0.0,26.0,1.0,0.9749279121818236,-0.22252093395631434,0,medium
AS14.19,2014-05-01,6.8,6.936666666666667,0.5888312340749446,-0.06333333333333281,7.0,0.8666666666666668,0.8,0.06000000000000001,0.4,0.09359569638568468,0.09175877205171488,12768.058996200562,3133.3029992580414,5769.708,852.516,10684.321999999998,1851.818,1539.862,370.99,5.125,5.125,0.0,347.99299999999994,321.56600000000003,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.43388373911755823,-0.900968867902419,0,low
AS14.19,2014-05-02,7.8,6.746666666666667,0.3753516869402466,0.15333333333333396,6.8,0.7266666666666666,0.8,-0.18000000000000002,-0.2,0.06902813695183899,0.04343302057854691,14536.16899585724,3142.984999418261,3609.794,545.44,12438.149,2211.815,1874.8600000000001,334.998,5.125,0.0,0.0,287.473,321.56600000000003,0.0,0.0,0.0,0.0,3.029,28.0,0.0,-0.433883739117558,-0.9009688679024191,0,high
AS14.19,2014-05-03,7.4,7.040000000000001,0.5176871642217913,0.24000000000000057,7.8,0.8,1.2,0.2,0.4,0.09851585807727066,0.06672995745866844,12940.403996467592,1432.8610005378728,3959.393,943.426,10891.155,975.397,1478.67,0.0,5.125,0.0,0.0,277.17199999999997,62.108000000000004,0.0,0.0,0.0,0.0,6.066,33.0,0.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.19,2014-05-04,6.6,7.24,0.3847076812334269,0.12000000000000081,7.4,0.8800000000000001,1.0,0.27999999999999997,0.4,0.1157836125409613,0.07855579735694874,13166.378998756412,3198.180001020433,4241.754,758.219,9115.283,2356.546,888.3700000000001,9.076,5.125,0.0,0.0,294.25,0.0,0.0,0.0,0.0,0.0,6.066,42.0,2.0,-0.7818314824680299,0.6234898018587334,1,low
AS14.19,2014-05-05,7.0,7.12,0.48166378315169195,-0.019999999999999393,6.6,0.9199999999999999,0.8,0.12,-0.4,0.12453712504040601,0.06769326915806724,13586.816000461582,2679.487000226974,6907.657,3808.056,10879.553,3483.977,1193.555,478.491,5.125,0.0,0.0,311.392,0.0,0.0,0.0,0.0,0.0,6.066,36.0,2.0,0.0,1.0,0,medium
AS14.20,2014-03-23,7.6,7.166666666666667,0.28867513459481287,0.2500000000000014,7.5,0.5833333333333334,0.5,0.08333333333333333,1.0,0.007716049382716034,0.0,1964.8099999427798,1565.3150002956393,271.414,29.871,613.5315,402.935,50.57,3.013,43.303,0.0,0.0,58.238,0.0,0.0,63.294,0.0,0.0,1616.949,0.0,0.0,-0.7818314824680299,0.6234898018587334,1,high
AS14.20,2014-03-24,6.8,7.275,0.32015621187164234,0.2299999999999993,7.6,0.6375,0.8,0.2625,0.8,0.02546296296296295,0.02509792587544845,2656.180999994277,691.3710000514973,317.826,46.412000000000006,1271.1425,657.611,50.57,0.0,91.55799999999999,48.255,0.0,124.03,0.0,0.0,63.294,0.0,0.0,1639.096,0.0,1.0,0.0,1.0,0,low
AS14.20,2014-03-25,6.0,7.18,0.34928498393145957,0.0200000000000004,6.8,0.59,0.4,0.17,-0.2,0.02808641975308641,0.01831940277994037,5049.128999471666,2392.9479994773897,433.73400000000004,115.908,2037.6394999999998,766.497,278.85200000000003,228.282,254.547,162.989,0.0,138.084,0.0,0.0,509.09799999999996,0.0,0.0,2593.75,0.0,2.0,0.7818314824680298,0.6234898018587336,0,low
AS14.20,2014-03-26,6.8,6.980000000000001,0.6418722614352484,-0.26999999999999935,6.0,0.29000000000000004,-0.5,0.21999999999999997,-0.75,0.04079861111111111,0.029498015446827543,7337.668999910358,2657.941000223161,1094.797,872.518,2274.0195,242.46599999999998,754.3820000000001,523.087,473.198,261.954,0.0,268.60900000000004,0.0,88.629,793.1899999999999,0.0,0.0,2269.911,0.0,2.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.20,2014-03-27,7.0,6.9399999999999995,0.6465291950097845,-0.299999999999999,6.8,0.32,0.4,0.25,0.4,0.03779132023179642,0.026416257847015425,8055.891999959949,748.3169999122623,1321.587,256.87800000000004,2150.291,80.782,1101.747,347.365,843.879,370.68100000000004,0.0,341.54,0.0,88.629,793.1899999999999,0.0,0.0,2269.911,0.0,2.0,0.43388373911755823,-0.900968867902419,0,medium
AS14.20,2014-03-28,6.25,6.840000000000001,0.572712842531054,-0.11999999999999911,7.0,0.37,0.75,0.10000000000000002,0.25,0.047648110355253216,0.021035354873774344,7754.298000097278,1263.7210004329686,1520.426,228.70999999999998,1862.4099999999999,115.054,1349.4099999999999,250.67600000000002,888.251,44.372,0.0,283.302,0.0,88.629,1417.911,0.0,0.0,1198.816,0.0,2.0,-0.433883739117558,-0.9009688679024191,0,low
AS14.20,2014-03-29,7.4,6.57,0.4236744032862972,-0.010000000000000045,6.25,0.21000000000000002,0.0,0.040000000000000015,0.5,0.043768039808516,0.02368148100601009,7523.47899985314,460.5519998073581,1882.7610000000002,408.747,1338.148,133.34900000000002,1349.4099999999999,0.0,839.996,0.0,0.0,225.53699999999998,0.0,88.629,1417.911,0.0,0.0,1176.669,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,high
AS14.20,2014-03-30,7.5,6.69,0.5661271941887266,0.22500000000000112,7.4,0.32999999999999996,1.0,0.27999999999999997,1.0,0.06472920485705969,0.04701973768483758,5891.37500023842,760.8439998626707,1889.0960000000002,122.243,592.7810000000001,21.13,1121.128,0.0,677.007,0.0,0.0,333.96500000000003,0.0,88.629,1467.01,0.0,0.0,222.01500000000001,4.0,0.0,-0.7818314824680299,0.6234898018587334,1,high
AS14.20,2014-03-31,7.0,6.99,0.5029910535983718,0.17999999999999974,7.5,0.63,1.0,0.63,1.0,0.1249838344866893,0.15001299243386437,4068.1090004444136,834.6750004291538,1038.81,22.232,794.446,444.131,925.503,327.462,415.05300000000005,0.0,0.0,203.44,0.0,0.0,1119.624,0.0,0.0,821.101,4.0,2.0,0.0,1.0,0,medium
AS14.20,2014-04-01,6.25,7.029999999999999,0.4919349550499538,0.12500000000000053,7.0,0.71,0.8,0.71,0.8,0.12233140314378177,0.15230568465803784,3340.506000280381,20.71399974822997,812.218,30.285999999999998,734.3729999999999,20.709,578.138,0.0,44.372,0.0,0.0,130.509,0.0,0.0,1119.624,0.0,0.0,821.101,5.0,5.0,0.7818314824680298,0.6234898018587336,0,low
AS14.20,2014-04-02,6.5,6.88,0.6047726845683427,-0.0399999999999999,6.25,0.5599999999999999,0.0,0.6599999999999999,0.0,0.11093140314378176,0.16033953526423683,2106.416999816895,29.6319999694824,621.848,38.339999999999996,987.5074999999999,368.18850000000003,327.462,0.0,0.0,0.0,0.0,130.509,0.0,0.0,1448.1480000000001,0.0,0.0,821.101,5.0,9.0,0.9749279121818236,-0.22252093395631434,0,low
AS14.20,2014-04-03,6.666666666666667,6.93,0.5472659317004852,-0.30499999999999866,6.5,0.61,0.25,0.5599999999999999,0.0,0.11959542430780294,0.1555539403756819,3922.5930006504077,2276.728000640871,723.844,510.743,1569.8265000000001,715.668,1116.759,789.297,148.78199999999998,148.78199999999998,0.0,140.6,93.43400000000001,0.0,1448.1480000000001,0.0,0.0,821.101,5.0,9.0,0.43388373911755823,-0.900968867902419,0,low
AS14.20,2014-04-04,7.0,6.783333333333333,0.48448139512495436,-0.21666666666666679,6.666666666666667,0.4766666666666667,0.3333333333333333,0.42666666666666664,0.3333333333333333,0.1029721874129769,0.15750570202874947,3216.402000665667,54.6529998779297,644.859,43.258,2287.4404999999997,738.7439999999999,1116.759,0.0,148.78199999999998,0.0,0.0,29.505,93.43400000000001,0.0,953.245,0.0,0.0,821.101,2.0,9.0,-0.433883739117558,-0.9009688679024191,0,medium
AS14.20,2014-04-05,7.0,6.6833333333333345,0.32489314482696546,0.04166666666666776,7.0,0.37666666666666665,0.5,0.37666666666666665,0.75,0.030078668894458382,0.029216023685586057,4447.5739991664905,2065.8469989299774,898.4560000000001,275.829,2605.1295,761.8199999999999,1153.33,364.033,148.78199999999998,0.0,0.0,71.009,93.43400000000001,0.0,1500.048,75.399,0.0,0.0,2.0,7.0,-0.9749279121818236,-0.2225209339563146,1,medium
AS14.20,2014-04-06,7.0,6.6833333333333345,0.32489314482696546,0.20000000000000034,7.0,0.37666666666666665,0.8,0.2966666666666667,0.4,0.04569071609371489,0.03723115103720033,5234.4359996318835,807.5760002136229,976.9240000000001,108.75399999999999,2678.9415000000004,94.521,1153.33,0.0,176.25699999999998,27.475,0.0,224.90500000000003,93.43400000000001,0.0,1922.635,75.399,0.0,0.0,3.0,4.0,-0.7818314824680299,0.6234898018587334,1,medium
AS14.20,2014-04-07,6.8,6.833333333333334,0.23570226039551578,0.1333333333333335,7.0,0.5366666666666667,0.8,0.4166666666666667,0.6,0.05773614425820785,0.027123969282848555,9129.073999166489,3924.2699995040884,1169.6019999999999,231.018,3163.53,852.777,1590.7199999999998,437.39,190.33999999999997,14.083,0.0,224.90500000000003,93.43400000000001,0.0,1387.5819999999999,75.399,0.0,0.0,6.0,1.0,0.0,1.0,0,low
AS14.20,2014-04-08,7.25,6.8933333333333335,0.1534781924429511,0.026666666666667158,6.8,0.6866666666666668,1.0,0.5366666666666667,0.6,0.05011255993007805,0.029107985674677372,7142.547998666762,290.2020001411439,732.7940000000001,73.935,3330.7740000000003,882.912,1376.183,574.76,118.923,77.365,0.0,206.787,0.0,0.0,1918.272,75.399,0.0,0.0,6.0,2.0,0.7818314824680298,0.6234898018587336,0,medium
AS14.20,2014-04-09,7.75,7.01,0.15968719422671318,0.03000000000000031,7.25,0.77,0.75,0.5700000000000001,0.5,0.03978136578309443,0.03541350854083835,7689.859998703002,601.9649999141694,755.7600000000001,66.224,3165.1009999999997,573.071,1380.2069999999999,4.024,118.923,0.0,0.0,195.4,0.0,0.0,2449.989,75.399,0.0,0.0,5.0,4.0,0.9749279121818236,-0.22252093395631434,0,high
AS14.20,2014-04-10,7.0,7.159999999999999,0.36640141921122527,0.17500000000000038,7.75,0.8699999999999999,1.0,0.47000000000000003,0.25,0.050505475514053474,0.03441821439866798,7156.708999633788,1532.6959998607635,721.814,241.88299999999998,2666.511,263.23,2023.7869999999998,1007.6129999999999,367.774,248.851,0.0,198.11900000000003,0.0,0.0,1903.1860000000001,0.0,0.0,0.0,5.0,8.0,0.43388373911755823,-0.900968867902419,0,medium
AS14.20,2014-04-11,7.5,7.159999999999999,0.36640141921122527,0.09500000000000038,7.0,0.8099999999999999,0.5,0.49000000000000005,0.5,0.03676071226541426,0.027438076949294798,7562.539999246597,1213.406999826432,699.8309999999999,86.771,3233.889,661.899,2354.2999999999997,330.51300000000003,464.287,123.988,0.0,54.257999999999996,0.0,0.0,1480.5990000000002,0.0,0.0,0.0,3.0,9.0,-0.433883739117558,-0.9009688679024191,0,high
AS14.20,2014-04-12,6.8,7.26,0.3798025802966589,0.11500000000000025,7.5,0.8,0.75,0.47000000000000003,0.5,0.035733802619439814,0.026417343340614057,3807.4549996852884,169.1849999427795,524.215,55.402,2453.457,72.345,1916.9099999999999,0.0,450.204,0.0,0.0,95.531,0.0,0.0,1062.4070000000002,0.0,0.0,0.0,2.0,8.0,-0.9749279121818236,-0.2225209339563146,1,low
AS14.20,2014-04-13,6.8,7.26,0.3798025802966589,-0.11499999999999946,6.8,0.72,0.6,0.35,0.0,0.03912757284227656,0.026427850826790587,7469.357999563221,3952.1050000190758,776.9259999999999,326.646,3978.6600000000003,2408.1150000000002,1447.362,105.212,372.839,0.0,0.0,177.16,0.0,0.0,936.093,49.692,0.0,0.0,8.0,8.0,-0.7818314824680299,0.6234898018587334,1,low
